h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort
volume_37_slice_4.h5,37,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_5.h5,37,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_6.h5,37,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_7.h5,37,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_8.h5,37,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_9.h5,37,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_10.h5,37,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_11.h5,37,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_12.h5,37,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_13.h5,37,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_14.h5,37,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_15.h5,37,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_16.h5,37,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_17.h5,37,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_18.h5,37,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_19.h5,37,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_20.h5,37,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_21.h5,37,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_22.h5,37,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_23.h5,37,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_24.h5,37,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_25.h5,37,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_26.h5,37,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_27.h5,37,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_28.h5,37,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_29.h5,37,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_30.h5,37,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_31.h5,37,31,0,2,0,2,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_32.h5,37,32,0,25,0,25,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_33.h5,37,33,0,66,0,66,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_34.h5,37,34,0,145,0,145,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_35.h5,37,35,0,238,0,238,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_36.h5,37,36,0,342,0,342,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_37.h5,37,37,0,414,0,414,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_38.h5,37,38,0,491,0,491,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_39.h5,37,39,0,548,0,548,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_40.h5,37,40,0,624,0,624,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_41.h5,37,41,0,759,0,759,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_42.h5,37,42,0,966,0,966,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_43.h5,37,43,0,1184,0,1184,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_44.h5,37,44,0,1519,0,1519,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_45.h5,37,45,0,1877,0,1877,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_46.h5,37,46,0,2160,0,2160,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_47.h5,37,47,0,2417,0,2417,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_48.h5,37,48,0,2623,0,2623,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_49.h5,37,49,0,2824,0,2824,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_50.h5,37,50,0,3000,0,3000,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_51.h5,37,51,0,3192,0,3192,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_52.h5,37,52,0,3305,0,3305,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_53.h5,37,53,0,3467,0,3467,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_54.h5,37,54,0,3635,0,3635,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_55.h5,37,55,0,3667,0,3667,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_56.h5,37,56,0,3736,0,3736,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_57.h5,37,57,0,3929,0,3929,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_58.h5,37,58,6,4029,20,4055,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_59.h5,37,59,65,4020,99,4184,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_60.h5,37,60,95,3957,172,4224,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_61.h5,37,61,123,3834,305,4262,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_62.h5,37,62,195,3558,532,4285,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_63.h5,37,63,275,3262,736,4273,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_64.h5,37,64,354,3148,758,4260,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_65.h5,37,65,415,3067,791,4273,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_66.h5,37,66,438,2998,870,4306,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_67.h5,37,67,526,2910,845,4281,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_68.h5,37,68,536,2855,872,4263,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_69.h5,37,69,576,2767,855,4198,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_70.h5,37,70,686,2771,778,4235,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_71.h5,37,71,733,2752,732,4217,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_72.h5,37,72,715,2787,726,4228,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_73.h5,37,73,746,2839,659,4244,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_74.h5,37,74,691,2881,649,4221,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_75.h5,37,75,626,2965,619,4210,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_76.h5,37,76,551,3036,615,4202,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_77.h5,37,77,485,3134,572,4191,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_78.h5,37,78,382,3190,572,4144,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_79.h5,37,79,255,3270,562,4087,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_80.h5,37,80,137,3330,541,4008,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_81.h5,37,81,79,3376,463,3918,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_82.h5,37,82,38,3396,351,3785,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_83.h5,37,83,14,3392,284,3690,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_84.h5,37,84,10,3360,169,3539,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_85.h5,37,85,0,3456,54,3510,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_86.h5,37,86,0,3389,10,3399,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_87.h5,37,87,0,3263,0,3263,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_88.h5,37,88,0,3174,0,3174,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_89.h5,37,89,0,3047,0,3047,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_90.h5,37,90,0,2761,0,2761,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_91.h5,37,91,0,2460,0,2460,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_92.h5,37,92,0,2095,0,2095,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_93.h5,37,93,0,1727,0,1727,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_94.h5,37,94,0,1297,0,1297,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_95.h5,37,95,0,1011,0,1011,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_96.h5,37,96,0,843,0,843,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_97.h5,37,97,0,683,0,683,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_98.h5,37,98,0,421,0,421,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_99.h5,37,99,0,234,0,234,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_100.h5,37,100,0,112,0,112,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_101.h5,37,101,0,36,0,36,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_102.h5,37,102,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_103.h5,37,103,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_104.h5,37,104,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_105.h5,37,105,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_106.h5,37,106,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_107.h5,37,107,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_108.h5,37,108,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_109.h5,37,109,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_110.h5,37,110,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_111.h5,37,111,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_112.h5,37,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_113.h5,37,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_114.h5,37,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_115.h5,37,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_116.h5,37,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_117.h5,37,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_118.h5,37,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_119.h5,37,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_120.h5,37,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_121.h5,37,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_122.h5,37,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_123.h5,37,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_124.h5,37,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_125.h5,37,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_126.h5,37,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_127.h5,37,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_128.h5,37,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_129.h5,37,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_130.h5,37,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_131.h5,37,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_132.h5,37,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_133.h5,37,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_134.h5,37,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_135.h5,37,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_136.h5,37,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_137.h5,37,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_138.h5,37,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_139.h5,37,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_140.h5,37,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_141.h5,37,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_142.h5,37,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_143.h5,37,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_144.h5,37,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_145.h5,37,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_146.h5,37,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_147.h5,37,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_148.h5,37,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_149.h5,37,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_150.h5,37,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_151.h5,37,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_152.h5,37,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_153.h5,37,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_37_slice_154.h5,37,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_0.h5,38,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_1.h5,38,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_2.h5,38,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_3.h5,38,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_4.h5,38,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_5.h5,38,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_6.h5,38,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_7.h5,38,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_8.h5,38,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_9.h5,38,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_10.h5,38,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_11.h5,38,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_12.h5,38,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_13.h5,38,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_14.h5,38,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_15.h5,38,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_16.h5,38,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_17.h5,38,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_18.h5,38,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_19.h5,38,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_20.h5,38,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_21.h5,38,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_22.h5,38,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_23.h5,38,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_24.h5,38,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_25.h5,38,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_26.h5,38,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_27.h5,38,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_28.h5,38,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_29.h5,38,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_30.h5,38,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_31.h5,38,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_32.h5,38,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_33.h5,38,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_34.h5,38,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_35.h5,38,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_36.h5,38,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_37.h5,38,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_38.h5,38,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_39.h5,38,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_40.h5,38,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_41.h5,38,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_42.h5,38,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_43.h5,38,43,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_44.h5,38,44,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_45.h5,38,45,0,7,0,7,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_46.h5,38,46,0,24,0,24,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_38_slice_47.h5,38,47,0,61,0,61,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
